condition,size,time
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.71661e-05
adGradient,100,2.09808e-05
adGradient,100,2.19345e-05
adGradient,100,1.88351e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.50204e-05
adGradient,100,1.40667e-05
adGradient,100,1.38283e-05
adGradient,200,0.0464308
adGradient,200,3.19481e-05
adGradient,200,3.19481e-05
adGradient,200,3.19481e-05
adGradient,200,3.21865e-05
adGradient,200,3.09944e-05
adGradient,200,3.19481e-05
adGradient,200,3.19481e-05
adGradient,200,3.09944e-05
adGradient,200,3.09944e-05
adGradient,200,3.09944e-05
adGradient,200,3.19481e-05
adGradient,200,3.09944e-05
adGradient,200,3.21865e-05
adGradient,200,3.09944e-05
adGradient,200,3.19481e-05
adGradient,200,3.12328e-05
adGradient,200,3.09944e-05
adGradient,200,3.09944e-05
adGradient,200,3.09944e-05
adGradient,200,3.19481e-05
adGradient,200,3.09944e-05
adGradient,200,3.21865e-05
adGradient,200,3.09944e-05
adGradient,200,3.09944e-05
adGradient,200,3.09944e-05
adGradient,200,3.09944e-05
adGradient,200,3.09944e-05
adGradient,200,3.19481e-05
adGradient,200,3.12328e-05
adGradient,200,3.19481e-05
adGradient,200,3.09944e-05
adGradient,200,3.21865e-05
adGradient,200,3.09944e-05
adGradient,200,3.09944e-05
adGradient,200,3.09944e-05
adGradient,200,3.21865e-05
adGradient,200,3.19481e-05
adGradient,200,3.09944e-05
adGradient,200,3.09944e-05
adGradient,200,3.19481e-05
adGradient,200,3.09944e-05
adGradient,200,3.21865e-05
adGradient,200,3.09944e-05
adGradient,200,3.19481e-05
adGradient,200,3.21865e-05
adGradient,200,3.09944e-05
adGradient,200,3.19481e-05
adGradient,200,3.09944e-05
adGradient,200,3.09944e-05
adGradient,200,3.19481e-05
adGradient,200,3.19481e-05
adGradient,200,3.09944e-05
adGradient,200,3.19481e-05
adGradient,200,3.09944e-05
adGradient,200,3.21865e-05
adGradient,200,3.09944e-05
adGradient,200,3.19481e-05
adGradient,200,3.09944e-05
adGradient,200,3.09944e-05
adGradient,200,3.09944e-05
adGradient,200,3.50475e-05
adGradient,200,3.19481e-05
adGradient,200,3.19481e-05
adGradient,200,3.91006e-05
adGradient,200,2.90871e-05
adGradient,200,2.81334e-05
adGradient,200,2.88486e-05
adGradient,200,2.88486e-05
adGradient,200,2.90871e-05
adGradient,200,2.90871e-05
adGradient,200,2.90871e-05
adGradient,200,2.90871e-05
adGradient,200,2.7895e-05
adGradient,200,2.7895e-05
adGradient,200,2.81334e-05
adGradient,200,2.90871e-05
adGradient,200,2.90871e-05
adGradient,200,2.88486e-05
adGradient,200,2.7895e-05
adGradient,200,2.90871e-05
adGradient,200,2.90871e-05
adGradient,200,2.7895e-05
adGradient,200,2.90871e-05
adGradient,200,2.90871e-05
adGradient,200,2.90871e-05
adGradient,200,2.90871e-05
adGradient,200,2.7895e-05
adGradient,200,2.90871e-05
adGradient,200,2.90871e-05
adGradient,200,3.00407e-05
adGradient,200,2.7895e-05
adGradient,200,2.81334e-05
adGradient,200,2.90871e-05
adGradient,200,2.81334e-05
adGradient,200,2.7895e-05
adGradient,200,2.7895e-05
adGradient,200,2.7895e-05
adGradient,200,2.81334e-05
adGradient,200,2.90871e-05
adGradient,300,0.046114
adGradient,300,4.41074e-05
adGradient,300,4.31538e-05
adGradient,300,4.31538e-05
adGradient,300,4.29153e-05
adGradient,300,4.31538e-05
adGradient,300,5.00679e-05
adGradient,300,4.3869e-05
adGradient,300,4.41074e-05
adGradient,300,4.29153e-05
adGradient,300,4.3869e-05
adGradient,300,4.31538e-05
adGradient,300,4.29153e-05
adGradient,300,4.29153e-05
adGradient,300,4.69685e-05
adGradient,300,4.29153e-05
adGradient,300,4.31538e-05
adGradient,300,4.29153e-05
adGradient,300,4.3869e-05
adGradient,300,4.41074e-05
adGradient,300,4.29153e-05
adGradient,300,4.57764e-05
adGradient,300,4.3869e-05
adGradient,300,4.3869e-05
adGradient,300,4.31538e-05
adGradient,300,4.29153e-05
adGradient,300,4.31538e-05
adGradient,300,4.19617e-05
adGradient,300,4.29153e-05
adGradient,300,4.31538e-05
adGradient,300,4.69685e-05
adGradient,300,4.31538e-05
adGradient,300,4.29153e-05
adGradient,300,4.29153e-05
adGradient,300,4.31538e-05
adGradient,300,4.29153e-05
adGradient,300,4.29153e-05
adGradient,300,4.29153e-05
adGradient,300,5.79357e-05
adGradient,300,4.31538e-05
adGradient,300,4.29153e-05
adGradient,300,4.29153e-05
adGradient,300,4.29153e-05
adGradient,300,4.3869e-05
adGradient,300,4.31538e-05
adGradient,300,4.29153e-05
adGradient,300,4.60148e-05
adGradient,300,4.29153e-05
adGradient,300,4.29153e-05
adGradient,300,4.29153e-05
adGradient,300,4.29153e-05
adGradient,300,4.29153e-05
adGradient,300,4.31538e-05
adGradient,300,4.3869e-05
adGradient,300,4.31538e-05
adGradient,300,4.69685e-05
adGradient,300,4.3869e-05
adGradient,300,4.31538e-05
adGradient,300,4.29153e-05
adGradient,300,4.31538e-05
adGradient,300,4.29153e-05
adGradient,300,4.29153e-05
adGradient,300,4.41074e-05
adGradient,300,4.60148e-05
adGradient,300,4.31538e-05
adGradient,300,4.3869e-05
adGradient,300,4.19617e-05
adGradient,300,4.3869e-05
adGradient,300,4.29153e-05
adGradient,300,4.31538e-05
adGradient,300,4.29153e-05
adGradient,300,4.69685e-05
adGradient,300,4.3869e-05
adGradient,300,4.31538e-05
adGradient,300,4.19617e-05
adGradient,300,4.29153e-05
adGradient,300,4.69685e-05
adGradient,300,4.3869e-05
adGradient,300,4.31538e-05
adGradient,300,4.29153e-05
adGradient,300,4.41074e-05
adGradient,300,4.29153e-05
adGradient,300,4.29153e-05
adGradient,300,4.31538e-05
adGradient,300,4.29153e-05
adGradient,300,4.29153e-05
adGradient,300,4.29153e-05
adGradient,300,4.29153e-05
adGradient,300,4.31538e-05
adGradient,300,4.29153e-05
adGradient,300,4.31538e-05
adGradient,300,4.29153e-05
adGradient,300,4.29153e-05
adGradient,300,4.29153e-05
adGradient,300,4.29153e-05
adGradient,300,4.22001e-05
adGradient,300,4.29153e-05
adGradient,300,4.29153e-05
adGradient,300,4.41074e-05
adGradient,300,4.29153e-05
adGradient,400,0.0487111
adGradient,400,6.79493e-05
adGradient,400,5.91278e-05
adGradient,400,6.60419e-05
adGradient,400,7.00951e-05
adGradient,400,5.81741e-05
adGradient,400,5.6982e-05
adGradient,400,5.81741e-05
adGradient,400,6.19888e-05
adGradient,400,5.79357e-05
adGradient,400,5.6982e-05
adGradient,400,5.6982e-05
adGradient,400,5.79357e-05
adGradient,400,5.81741e-05
adGradient,400,6.29425e-05
adGradient,400,5.81741e-05
adGradient,400,5.79357e-05
adGradient,400,5.6982e-05
adGradient,400,5.79357e-05
adGradient,400,5.79357e-05
adGradient,400,5.79357e-05
adGradient,400,5.81741e-05
adGradient,400,5.79357e-05
adGradient,400,6.19888e-05
adGradient,400,5.79357e-05
adGradient,400,5.81741e-05
adGradient,400,5.79357e-05
adGradient,400,5.79357e-05
adGradient,400,5.79357e-05
adGradient,400,5.81741e-05
adGradient,400,5.79357e-05
adGradient,400,5.81741e-05
adGradient,400,5.79357e-05
adGradient,400,6.60419e-05
adGradient,400,6.58035e-05
adGradient,400,5.88894e-05
adGradient,400,5.81741e-05
adGradient,400,5.79357e-05
adGradient,400,5.79357e-05
adGradient,400,5.79357e-05
adGradient,400,6.19888e-05
adGradient,400,5.79357e-05
adGradient,400,5.6982e-05
adGradient,400,5.88894e-05
adGradient,400,5.88894e-05
adGradient,400,5.81741e-05
adGradient,400,5.79357e-05
adGradient,400,5.6982e-05
adGradient,400,5.6982e-05
adGradient,400,5.81741e-05
adGradient,400,5.79357e-05
adGradient,400,5.72205e-05
adGradient,400,5.79357e-05
adGradient,400,5.91278e-05
adGradient,400,5.79357e-05
adGradient,400,5.79357e-05
adGradient,400,5.79357e-05
adGradient,400,5.81741e-05
adGradient,400,5.6982e-05
adGradient,400,5.6982e-05
adGradient,400,5.79357e-05
adGradient,400,5.81741e-05
adGradient,400,5.79357e-05
adGradient,400,7.9155e-05
adGradient,400,9.39369e-05
adGradient,400,6.31809e-05
adGradient,400,8.32081e-05
adGradient,400,6.19888e-05
adGradient,400,7.51019e-05
adGradient,400,5.88894e-05
adGradient,400,5.79357e-05
adGradient,400,5.79357e-05
adGradient,400,5.79357e-05
adGradient,400,5.79357e-05
adGradient,400,5.79357e-05
adGradient,400,5.79357e-05
adGradient,400,5.79357e-05
adGradient,400,6.50883e-05
adGradient,400,5.79357e-05
adGradient,400,5.79357e-05
adGradient,400,5.91278e-05
adGradient,400,5.79357e-05
adGradient,400,5.79357e-05
adGradient,400,5.6982e-05
adGradient,400,5.79357e-05
adGradient,400,5.79357e-05
adGradient,400,5.79357e-05
adGradient,400,5.81741e-05
adGradient,400,5.79357e-05
adGradient,400,5.91278e-05
adGradient,400,6.60419e-05
adGradient,400,5.60284e-05
adGradient,400,5.6982e-05
adGradient,400,5.60284e-05
adGradient,400,5.6982e-05
adGradient,400,5.60284e-05
adGradient,400,5.60284e-05
adGradient,400,5.60284e-05
adGradient,400,5.60284e-05
adGradient,400,5.60284e-05
adGradient,500,0.0488651
adGradient,500,7.31945e-05
adGradient,500,7.29561e-05
adGradient,500,7.20024e-05
adGradient,500,7.29561e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.10487e-05
adGradient,500,7.29561e-05
adGradient,500,7.29561e-05
adGradient,500,7.29561e-05
adGradient,500,7.29561e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.31945e-05
adGradient,500,7.29561e-05
adGradient,500,7.29561e-05
adGradient,500,7.29561e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.10487e-05
adGradient,500,7.20024e-05
adGradient,500,7.29561e-05
adGradient,500,7.20024e-05
adGradient,500,8.10623e-05
adGradient,500,7.00951e-05
adGradient,500,7.10487e-05
adGradient,500,7.10487e-05
adGradient,500,7.10487e-05
adGradient,500,7.10487e-05
adGradient,500,7.10487e-05
adGradient,500,7.00951e-05
adGradient,500,7.00951e-05
adGradient,500,9.01222e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.89165e-05
adGradient,500,6.8903e-05
adGradient,500,6.98566e-05
adGradient,500,6.98566e-05
adGradient,500,7.10487e-05
adGradient,500,7.10487e-05
adGradient,500,8.29697e-05
adGradient,500,8.10623e-05
adGradient,500,7.00951e-05
adGradient,500,7.10487e-05
adGradient,500,7.00951e-05
adGradient,500,7.00951e-05
adGradient,500,7.00951e-05
adGradient,500,7.9155e-05
adGradient,500,7.29561e-05
adGradient,500,9.91821e-05
adGradient,500,7.31945e-05
adGradient,500,7.29561e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.08103e-05
adGradient,500,7.29561e-05
adGradient,500,7.29561e-05
adGradient,500,7.20024e-05
adGradient,500,7.31945e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.29561e-05
adGradient,500,7.29561e-05
adGradient,500,7.29561e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.60555e-05
adGradient,500,7.29561e-05
adGradient,500,7.29561e-05
adGradient,500,7.20024e-05
adGradient,500,7.29561e-05
adGradient,500,7.29561e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.39098e-05
adGradient,500,7.20024e-05
adGradient,500,7.20024e-05
adGradient,500,7.31945e-05
adGradient,500,7.20024e-05
adGradient,600,0.0586078
adGradient,600,8.79765e-05
adGradient,600,8.70228e-05
adGradient,600,8.67844e-05
adGradient,600,8.70228e-05
adGradient,600,8.60691e-05
adGradient,600,8.70228e-05
adGradient,600,8.58307e-05
adGradient,600,8.70228e-05
adGradient,600,8.58307e-05
adGradient,600,8.60691e-05
adGradient,600,8.70228e-05
adGradient,600,8.70228e-05
adGradient,600,8.70228e-05
adGradient,600,8.70228e-05
adGradient,600,8.70228e-05
adGradient,600,8.70228e-05
adGradient,600,8.70228e-05
adGradient,600,8.60691e-05
adGradient,600,8.60691e-05
adGradient,600,8.70228e-05
adGradient,600,9.17912e-05
adGradient,600,8.70228e-05
adGradient,600,8.70228e-05
adGradient,600,8.60691e-05
adGradient,600,8.70228e-05
adGradient,600,8.58307e-05
adGradient,600,8.58307e-05
adGradient,600,8.58307e-05
adGradient,600,8.70228e-05
adGradient,600,8.60691e-05
adGradient,600,8.60691e-05
adGradient,600,8.70228e-05
adGradient,600,8.70228e-05
adGradient,600,8.79765e-05
adGradient,600,8.58307e-05
adGradient,600,8.70228e-05
adGradient,600,0.000100851
adGradient,600,9.98974e-05
adGradient,600,9.39369e-05
adGradient,600,9.29832e-05
adGradient,600,8.2016e-05
adGradient,600,8.29697e-05
adGradient,600,8.2016e-05
adGradient,600,8.2016e-05
adGradient,600,8.29697e-05
adGradient,600,8.2016e-05
adGradient,600,8.2016e-05
adGradient,600,8.2016e-05
adGradient,600,8.2016e-05
adGradient,600,8.2016e-05
adGradient,600,8.2016e-05
adGradient,600,8.2016e-05
adGradient,600,8.10623e-05
adGradient,600,8.29697e-05
adGradient,600,8.29697e-05
adGradient,600,8.2016e-05
adGradient,600,8.29697e-05
adGradient,600,8.2016e-05
adGradient,600,8.2016e-05
adGradient,600,8.29697e-05
adGradient,600,8.32081e-05
adGradient,600,8.29697e-05
adGradient,600,8.29697e-05
adGradient,600,8.2016e-05
adGradient,600,8.2016e-05
adGradient,600,8.29697e-05
adGradient,600,8.29697e-05
adGradient,600,8.17776e-05
adGradient,600,8.2016e-05
adGradient,600,8.2016e-05
adGradient,600,8.2016e-05
adGradient,600,8.2016e-05
adGradient,600,8.17776e-05
adGradient,600,8.2016e-05
adGradient,600,8.29697e-05
adGradient,600,8.2016e-05
adGradient,600,8.2016e-05
adGradient,600,8.29697e-05
adGradient,600,8.2016e-05
adGradient,600,8.29697e-05
adGradient,600,8.2016e-05
adGradient,600,8.2016e-05
adGradient,600,8.29697e-05
adGradient,600,8.10623e-05
adGradient,600,8.29697e-05
adGradient,600,8.17776e-05
adGradient,600,8.2016e-05
adGradient,600,8.29697e-05
adGradient,600,8.2016e-05
adGradient,600,8.2016e-05
adGradient,600,8.29697e-05
adGradient,600,8.2016e-05
adGradient,600,8.2016e-05
adGradient,600,8.17776e-05
adGradient,600,9.29832e-05
adGradient,600,8.2016e-05
adGradient,600,8.2016e-05
adGradient,600,8.29697e-05
adGradient,600,8.2016e-05
adGradient,700,0.0525291
adGradient,700,0.000102997
adGradient,700,0.000102043
adGradient,700,0.000101805
adGradient,700,0.000100851
adGradient,700,0.000100851
adGradient,700,0.000102043
adGradient,700,0.000101089
adGradient,700,0.000101089
adGradient,700,0.000101089
adGradient,700,0.000102043
adGradient,700,0.000102043
adGradient,700,0.000102043
adGradient,700,0.000102043
adGradient,700,0.000102043
adGradient,700,0.000101089
adGradient,700,0.000102043
adGradient,700,0.000101089
adGradient,700,0.00010705
adGradient,700,0.000102043
adGradient,700,0.000102043
adGradient,700,0.000102043
adGradient,700,0.000101089
adGradient,700,0.000102043
adGradient,700,0.000102043
adGradient,700,0.000102043
adGradient,700,0.000102043
adGradient,700,0.000102043
adGradient,700,0.000101089
adGradient,700,0.000100136
adGradient,700,0.000102043
adGradient,700,0.000100136
adGradient,700,0.000101089
adGradient,700,0.000101089
adGradient,700,0.000104904
adGradient,700,9.70364e-05
adGradient,700,9.60827e-05
adGradient,700,9.60827e-05
adGradient,700,9.5129e-05
adGradient,700,9.60827e-05
adGradient,700,9.60827e-05
adGradient,700,9.60827e-05
adGradient,700,9.60827e-05
adGradient,700,9.60827e-05
adGradient,700,9.60827e-05
adGradient,700,9.58443e-05
adGradient,700,9.58443e-05
adGradient,700,9.58443e-05
adGradient,700,9.70364e-05
adGradient,700,9.67979e-05
adGradient,700,9.58443e-05
adGradient,700,9.58443e-05
adGradient,700,9.67979e-05
adGradient,700,0.000105858
adGradient,700,0.000123978
adGradient,700,0.000108957
adGradient,700,9.91821e-05
adGradient,700,9.89437e-05
adGradient,700,9.89437e-05
adGradient,700,0.000118017
adGradient,700,9.82285e-05
adGradient,700,9.89437e-05
adGradient,700,9.89437e-05
adGradient,700,9.89437e-05
adGradient,700,0.000108957
adGradient,700,0.000127077
adGradient,700,9.89437e-05
adGradient,700,9.89437e-05
adGradient,700,9.82285e-05
adGradient,700,9.799e-05
adGradient,700,9.799e-05
adGradient,700,9.89437e-05
adGradient,700,9.799e-05
adGradient,700,9.799e-05
adGradient,700,9.89437e-05
adGradient,700,9.89437e-05
adGradient,700,9.799e-05
adGradient,700,9.89437e-05
adGradient,700,9.799e-05
adGradient,700,9.799e-05
adGradient,700,9.89437e-05
adGradient,700,9.799e-05
adGradient,700,9.799e-05
adGradient,700,9.89437e-05
adGradient,700,9.799e-05
adGradient,700,9.799e-05
adGradient,700,9.799e-05
adGradient,700,9.89437e-05
adGradient,700,9.89437e-05
adGradient,700,9.89437e-05
adGradient,700,9.89437e-05
adGradient,700,9.89437e-05
adGradient,700,9.89437e-05
adGradient,700,9.91821e-05
adGradient,700,9.89437e-05
adGradient,700,9.82285e-05
adGradient,700,9.89437e-05
adGradient,700,9.91821e-05
adGradient,700,9.89437e-05
adGradient,700,9.89437e-05
adGradient,800,0.0422621
adGradient,800,0.000133991
adGradient,800,0.00011301
adGradient,800,0.00012207
adGradient,800,0.000109911
adGradient,800,0.000108957
adGradient,800,0.000110149
adGradient,800,0.000109911
adGradient,800,0.000109911
adGradient,800,0.000109911
adGradient,800,0.000109911
adGradient,800,0.000109911
adGradient,800,0.000119209
adGradient,800,0.000113964
adGradient,800,0.00011301
adGradient,800,0.00011301
adGradient,800,0.00011301
adGradient,800,0.00011301
adGradient,800,0.00011301
adGradient,800,0.00011301
adGradient,800,0.00011301
adGradient,800,0.000127077
adGradient,800,0.000117064
adGradient,800,0.000133991
adGradient,800,0.000132799
adGradient,800,0.00011611
adGradient,800,0.000115871
adGradient,800,0.000127077
adGradient,800,0.000165939
adGradient,800,0.000128984
adGradient,800,0.000134945
adGradient,800,0.000133991
adGradient,800,0.000133991
adGradient,800,0.000127077
adGradient,800,0.000127077
adGradient,800,0.000126839
adGradient,800,0.000127077
adGradient,800,0.000126123
adGradient,800,0.000126123
adGradient,800,0.000126123
adGradient,800,0.000127077
adGradient,800,0.000126839
adGradient,800,0.000125885
adGradient,800,0.000125885
adGradient,800,0.000126123
adGradient,800,0.000126123
adGradient,800,0.000126123
adGradient,800,0.000126839
adGradient,800,0.000127077
adGradient,800,0.000126839
adGradient,800,0.000126839
adGradient,800,0.000127077
adGradient,800,0.000126839
adGradient,800,0.000126123
adGradient,800,0.000127077
adGradient,800,0.000126123
adGradient,800,0.000126123
adGradient,800,0.000127077
adGradient,800,0.000128031
adGradient,800,0.00011611
adGradient,800,0.00011611
adGradient,800,0.000115871
adGradient,800,0.000115871
adGradient,800,0.000115871
adGradient,800,0.00011611
adGradient,800,0.00011611
adGradient,800,0.00011611
adGradient,800,0.000114918
adGradient,800,0.000115871
adGradient,800,0.000116825
adGradient,800,0.000123024
adGradient,800,0.000109911
adGradient,800,0.000110149
adGradient,800,0.000111103
adGradient,800,0.000110865
adGradient,800,0.000109911
adGradient,800,0.000144005
adGradient,800,0.000133038
adGradient,800,0.000115871
adGradient,800,0.00012207
adGradient,800,0.00011301
adGradient,800,0.00011301
adGradient,800,0.00011301
adGradient,800,0.000119925
adGradient,800,0.000110149
adGradient,800,0.000110149
adGradient,800,0.000109911
adGradient,800,0.000118971
adGradient,800,0.00011301
adGradient,800,0.000114202
adGradient,800,0.00011301
adGradient,800,0.000113964
adGradient,800,0.00011301
adGradient,800,0.000112057
adGradient,800,0.00011301
adGradient,800,0.00011301
adGradient,800,0.00011301
adGradient,800,0.000112057
adGradient,800,0.000113964
adGradient,800,0.00011301
adGradient,900,0.0454161
adGradient,900,0.000128984
adGradient,900,0.000128031
adGradient,900,0.000126839
adGradient,900,0.000127077
adGradient,900,0.000127077
adGradient,900,0.000134945
adGradient,900,0.000123978
adGradient,900,0.000123978
adGradient,900,0.000124216
adGradient,900,0.000124931
adGradient,900,0.000123978
adGradient,900,0.000124216
adGradient,900,0.000144958
adGradient,900,0.000143051
adGradient,900,0.000122786
adGradient,900,0.000123978
adGradient,900,0.000123024
adGradient,900,0.000122786
adGradient,900,0.000127077
adGradient,900,0.000123978
adGradient,900,0.000123978
adGradient,900,0.000133038
adGradient,900,0.000126123
adGradient,900,0.000127077
adGradient,900,0.000127077
adGradient,900,0.000128031
adGradient,900,0.000128031
adGradient,900,0.000127077
adGradient,900,0.000127077
adGradient,900,0.000125885
adGradient,900,0.000127077
adGradient,900,0.000128031
adGradient,900,0.000127077
adGradient,900,0.000127077
adGradient,900,0.000127077
adGradient,900,0.000126839
adGradient,900,0.000128031
adGradient,900,0.000126839
adGradient,900,0.000126839
adGradient,900,0.000127077
adGradient,900,0.000127077
adGradient,900,0.000127077
adGradient,900,0.000144958
adGradient,900,0.000137806
adGradient,900,0.000133991
adGradient,900,0.000123978
adGradient,900,0.000123978
adGradient,900,0.000123024
adGradient,900,0.000123978
adGradient,900,0.000123978
adGradient,900,0.000123978
adGradient,900,0.000123978
adGradient,900,0.000123978
adGradient,900,0.000133038
adGradient,900,0.000133991
adGradient,900,0.000123024
adGradient,900,0.000133991
adGradient,900,0.000125885
adGradient,900,0.000125885
adGradient,900,0.000125885
adGradient,900,0.000125885
adGradient,900,0.000128031
adGradient,900,0.000126123
adGradient,900,0.000127077
adGradient,900,0.000127077
adGradient,900,0.000127077
adGradient,900,0.000125885
adGradient,900,0.000127077
adGradient,900,0.000126839
adGradient,900,0.000126839
adGradient,900,0.000136852
adGradient,900,0.00014782
adGradient,900,0.000130892
adGradient,900,0.000130892
adGradient,900,0.000130892
adGradient,900,0.00013113
adGradient,900,0.000129938
adGradient,900,0.000130177
adGradient,900,0.000136137
adGradient,900,0.000127077
adGradient,900,0.000126123
adGradient,900,0.000145912
adGradient,900,0.000126839
adGradient,900,0.000127077
adGradient,900,0.000126839
adGradient,900,0.000125885
adGradient,900,0.000127077
adGradient,900,0.000128031
adGradient,900,0.000127077
adGradient,900,0.000127077
adGradient,900,0.000127077
adGradient,900,0.000127077
adGradient,900,0.000127077
adGradient,900,0.000127077
adGradient,900,0.000128031
adGradient,900,0.000128984
adGradient,900,0.000125885
adGradient,900,0.000127077
adGradient,900,0.000127077
adGradient,1000,0.042171
adGradient,1000,0.000141859
adGradient,1000,0.000141859
adGradient,1000,0.000141859
adGradient,1000,0.000151157
adGradient,1000,0.000151157
adGradient,1000,0.000143051
adGradient,1000,0.000142097
adGradient,1000,0.000142097
adGradient,1000,0.000141859
adGradient,1000,0.000141859
adGradient,1000,0.000142097
adGradient,1000,0.000142097
adGradient,1000,0.000141144
adGradient,1000,0.000140905
adGradient,1000,0.000141859
adGradient,1000,0.000141859
adGradient,1000,0.000142097
adGradient,1000,0.000141144
adGradient,1000,0.000140905
adGradient,1000,0.000141144
adGradient,1000,0.000142097
adGradient,1000,0.000141859
adGradient,1000,0.000141859
adGradient,1000,0.000149012
adGradient,1000,0.000149012
adGradient,1000,0.000149965
adGradient,1000,0.000137091
adGradient,1000,0.000137091
adGradient,1000,0.000137091
adGradient,1000,0.000137091
adGradient,1000,0.000138044
adGradient,1000,0.000138044
adGradient,1000,0.000138998
adGradient,1000,0.000137091
adGradient,1000,0.000138044
adGradient,1000,0.000136852
adGradient,1000,0.000136852
adGradient,1000,0.000210047
adGradient,1000,0.000187874
adGradient,1000,0.00018692
adGradient,1000,0.000185966
adGradient,1000,0.000187159
adGradient,1000,0.000187159
adGradient,1000,0.00018692
adGradient,1000,0.000185013
adGradient,1000,0.00018692
adGradient,1000,0.00018692
adGradient,1000,0.000185966
adGradient,1000,0.00018692
adGradient,1000,0.000187874
adGradient,1000,0.00018692
adGradient,1000,0.000188112
adGradient,1000,0.000187159
adGradient,1000,0.000185966
adGradient,1000,0.00018692
adGradient,1000,0.00018692
adGradient,1000,0.000187159
adGradient,1000,0.000185966
adGradient,1000,0.00018692
adGradient,1000,0.000187159
adGradient,1000,0.000188112
adGradient,1000,0.000185966
adGradient,1000,0.000187159
adGradient,1000,0.000187159
adGradient,1000,0.000185966
adGradient,1000,0.000187159
adGradient,1000,0.00018692
adGradient,1000,0.00018692
adGradient,1000,0.00018692
adGradient,1000,0.000187159
adGradient,1000,0.00018692
adGradient,1000,0.000188828
adGradient,1000,0.000158072
adGradient,1000,0.000159025
adGradient,1000,0.000159025
adGradient,1000,0.000159025
adGradient,1000,0.000159979
adGradient,1000,0.000159025
adGradient,1000,0.000159025
adGradient,1000,0.000159025
adGradient,1000,0.000158787
adGradient,1000,0.000159025
adGradient,1000,0.000159025
adGradient,1000,0.000158072
adGradient,1000,0.000158072
adGradient,1000,0.000158072
adGradient,1000,0.000157118
adGradient,1000,0.000158072
adGradient,1000,0.000159025
adGradient,1000,0.000159025
adGradient,1000,0.000158072
adGradient,1000,0.000158072
adGradient,1000,0.000158072
adGradient,1000,0.000162125
adGradient,1000,0.000158072
adGradient,1000,0.000159025
adGradient,1000,0.000160933
adGradient,1000,0.000142097
adGradient,1000,0.000142097
