step,time,elbo,eubo
1909,10.57382279998064,-8952.682392428642,-9378.45666549791
1910,10.578727455973626,-8938.617079239602,-8593.178081799295
1911,10.583640401005745,-8832.509837516525,-9561.5119092282
1912,10.590513644993305,-9163.528730047034,-9369.016511708895
1913,10.593063012003899,-8930.569642759929,-9564.778136400562
1914,10.600695887029172,-8782.967811268694,-8756.3502913354
1915,10.603222483992576,-8911.26878140819,-9261.484155266735
1916,10.60862570899725,-8938.76622202203,-9506.301343357018
1917,10.614620344996453,-8773.838813036466,-9746.844551944934
1918,10.620093331992626,-8911.750214295545,-8951.241938088071
1919,10.627856149017811,-8783.8293850793,-9060.61431614427
1920,10.63299216902256,-9178.203003014038,-8966.641826969757
1921,10.639911984026432,-8860.295793046722,-8925.252519463882
1922,10.646647162973881,-8805.542755220735,-9554.894142437262
1923,10.652843881011009,-8759.010100534128,-9591.74451362127
1924,10.65546498799324,-8944.248849495096,-10128.8754686151
1925,10.659887225985527,-8931.577005777164,-9082.523239366821
1926,10.66816079902649,-8989.303666581553,-8094.077278707436
1927,10.670685975015163,-8788.060515687313,-9409.494150993514
1928,10.678893539011478,-9002.117541244197,-9026.728308573174
1929,10.681426504015922,-8834.282473924064,-9581.210427677965
1930,10.688359840989113,-9015.993257126955,-9545.176281890164
1931,10.691415382981301,-8756.987334307974,-9693.749261054238
1932,10.698305902004241,-9016.561654033861,-9547.466754629078
1933,10.703946191012859,-8976.482073871366,-8552.189864740414
1934,10.706564476013183,-8808.361083072847,-8817.344945259243
1935,10.713501605987549,-8667.776204598775,-9676.256209117968
1936,10.716730807006359,-8804.278905376377,-9970.219790373254
1937,10.721168774008751,-8848.24759153955,-9215.41734709489
1938,10.728734800994395,-9091.475466995002,-10072.29252073848
1939,10.73138309198618,-8895.223895837235,-9333.95830761341
1940,10.738236272990704,-9088.42989464969,-9972.46844422401
1941,10.744049360990525,-9157.035145258498,-10378.120733097303
1942,10.748163743019104,-8781.02960373723,-9988.15454204782
1943,10.754570891976357,-8868.07748339075,-8804.16008014309
1944,10.759369315981864,-8981.593186556616,-9315.162022573675
1945,10.766250698029994,-8827.418954641376,-9902.295679487273
1946,10.771938310980797,-8855.998953184386,-9074.562938444044
1947,10.774552937984467,-8859.27379971807,-8862.737379671747
1948,10.779682331979275,-8762.168176275154,-9674.390923413106
1949,10.784224344015122,-8972.859870462771,-8536.737856286036
1950,10.788560226023197,-8718.703797150227,-9581.64690291153
1951,10.79345292198658,-9029.15120073475,-9233.66128577645
1952,10.798003139019013,-9061.196825905668,-9123.235391209771
1953,10.802387293994427,-8840.06072717481,-8977.735208134027
1954,10.809672641992568,-8807.626265179364,-9188.792204779305
1955,10.812366854012012,-8861.129919437997,-8854.1031143971
1956,10.817346328020095,-8675.316891735476,-9488.928412484378
1957,10.824258800029755,-8820.349559288587,-8967.764273269266
1958,10.830034209012986,-8808.391924013473,-9711.832909922896
1959,10.832723843991756,-8946.57749136737,-9242.154364837512
1960,10.839555733025074,-9063.223810783267,-9900.95861990089
1961,10.843023418009281,-9101.290218377086,-9165.464391094249
1962,10.84757190400362,-9004.370934006134,-9942.651451102318
1963,10.852024268984795,-8873.993737567851,-9832.616229602343
1964,10.859573861002922,-8881.529594365311,-9911.507724561025
1965,10.864732402980328,-8872.438860498818,-9377.79992370635
1966,10.870306514024735,-8831.505190035898,-9023.500756685296
1967,10.875231526017188,-8775.303536569578,-8976.629286546495
1968,10.877938727021217,-8895.954148590761,-9069.32499168012
1969,10.883576475024224,-9000.060860781165,-9982.41870468204
1970,10.888047176003456,-8775.1282193351,-8672.642072397939
1971,10.896193443000316,-8746.156575787616,-9272.523602115532
1972,10.901234402000904,-8867.237247006351,-9513.828710593436
1973,10.903801863014698,-8817.189577043924,-9460.230521593814
1974,10.908824653983116,-8799.875956302349,-9802.154979977306
1975,10.914885985016824,-9022.809953436341,-8677.318327057956
1976,10.92125778502226,-8857.003589054862,-8546.078554783853
1977,10.92606212502718,-8731.486057712187,-10091.070615749215
1978,10.930522828996182,-8847.61162092675,-9584.378185784142
1979,10.935354353010654,-8812.098412666763,-9407.754408558936
1980,10.942060985028744,-8808.223910568497,-9815.634672232576
1981,10.947648967981339,-8916.45180588358,-8714.957811353484
1982,10.95272776401043,-8713.982530634135,-9267.982976214445
1983,10.958309319019317,-8702.645533273268,-9244.705983370328
1984,10.963482546031475,-8895.495759757148,-8960.757639520234
1985,10.968469882011414,-9189.710896596687,-9195.772829534635
1986,10.972109730005265,-8898.338584937448,-9245.941763031053
1987,10.978957172989846,-9094.70569117215,-8977.462519757159
1988,10.98516423201561,-8855.47457090697,-9575.374332491298
1989,10.990074356019496,-8972.850787271651,-9896.127755449537
1990,10.992655211985111,-8922.44196411999,-9565.34056588731
1991,11.000282410025596,-8913.086735116254,-9338.592761961605
1992,11.002810069978237,-8814.86718387211,-9523.764569501685
1993,11.010112676978112,-8824.96103126528,-9082.661239195339
1994,11.012810378015041,-8786.639089082852,-9634.761981767526
1995,11.020000109016895,-8762.416598117505,-8687.907685678087
1996,11.02568897497654,-8842.42536619893,-8766.617958759784
1997,11.030850037992,-9110.132627268731,-8909.968721858275
1998,11.03635696798563,-8865.768592124296,-9833.898088034832
1999,11.03899298298359,-8800.977247667679,-9118.99330911379
2000,11.047247956991196,-8915.42604742507,-8942.89826822813
2001,11.04978392702341,-8872.85285117185,-9136.801577028378
2002,11.054292330026627,-8733.954673649076,-8542.972476163006
2003,11.062528500974178,-8763.936868233948,-9547.12154689729
2004,11.06515320700407,-8758.81461693389,-8607.289707849737
2005,11.069606692016125,-8728.927122538624,-9274.787043956389
2006,11.077049229979515,-8989.165947146696,-9317.080622539386
2007,11.07972803503275,-8765.810115293429,-8896.87824049854
2008,11.084729816019536,-8740.591886519027,-9570.73877816683
2009,11.091618183016777,-8961.73080702058,-9130.527964122222
2010,11.094288466989994,-8805.14400597998,-8890.963658022762
2011,11.09936049503088,-8932.542799877558,-8982.09574541178
2012,11.106008350014687,-9025.225108550441,-9024.374800734739
2013,11.10910711300373,-8946.342900158867,-9125.407161476127
2014,11.116132494986058,-8783.209653987367,-8947.360722861033
2015,11.12168192398548,-8860.300722243015,-9793.566439903938
2016,11.124257319986821,-8783.845004144832,-8947.820356678681
2017,11.12880059403181,-8902.007232875503,-9525.943475939763
2018,11.134105657994747,-8959.97751267772,-10129.3820813937
2019,11.141198423027992,-8979.083787837642,-9504.92485649017
2020,11.143858579993248,-8750.539708165592,-9696.441173287194
2021,11.15139082199335,-9020.245006402833,-8667.493806466655
2022,11.15953301602602,-8884.134709053405,-8977.99650210162
2023,11.165484723985195,-8791.61869215385,-9349.044575490156
2024,11.168099702000617,-8764.451430367624,-9035.625685738589
2025,11.175547945976257,-8764.237856186852,-9041.930598392715
2026,11.18263887500763,-8877.916096824018,-8390.795628586086
2027,11.189056249976158,-8802.54638009344,-8686.74574305788
2028,11.194860679030418,-8797.280925901689,-8410.649491951279
2029,11.19750614798069,-8846.56644416469,-9742.952118649173
2030,11.201922726988792,-8767.278782189129,-8581.13510556604
2031,11.210013997018338,-8761.622119373704,-9325.27685972669
2032,11.215092545032501,-8918.588009413214,-9219.419598550827
2033,11.221154106020927,-8909.101526452487,-8696.676783497542
2034,11.223808776974678,-8796.394803617826,-9001.68588605671
2035,11.229645591974258,-8801.79806766695,-9679.535809313584
2036,11.236674194991588,-8983.156280337284,-9362.685743600568
2037,11.239284534990787,-8729.318009880057,-9293.228133569326
2038,11.244753660976887,-8949.924684273601,-9227.142107130308
2039,11.251583498001098,-8830.622462062736,-9203.218561485966
2040,11.257152927994728,-8854.719316653935,-9778.791519513543
2041,11.262249022006989,-8851.10251242408,-9312.785704568081
2042,11.267911351978778,-8780.67062512772,-9091.292733175125
2043,11.272868609011173,-8720.674615226033,-9241.419486122757
2044,11.277930658996105,-8685.851583106605,-8139.363775347289
2045,11.281563255012035,-8728.67602966306,-8642.461333625715
2046,11.285888472020627,-8679.248320107356,-8947.850560383129
2047,11.290253567993641,-8837.691893551138,-9342.958063674021
2048,11.29822867500782,-8702.761031487184,-9559.874229975429
2049,11.300826412975788,-8770.516962508324,-9893.248669418288
2050,11.30611871600151,-8829.265886868287,-9276.102743081912
2051,11.31307869899273,-8658.478080895711,-9154.144089515152
2052,11.318806908011437,-8830.71787192852,-9187.829427620833
2053,11.321381523013114,-8918.663589099619,-9505.755605019394
2054,11.32579844301939,-8912.39548668183,-9242.213941172644
2055,11.331012412011624,-8858.627247344586,-8475.91666628867
2056,11.335381714999675,-8948.72223362176,-9656.6682969721
2057,11.342903931975364,-8863.835318325959,-9020.707975761501
2058,11.345519580006599,-8768.748312747844,-9213.50560493314
2059,11.350062304019929,-8648.930771613686,-9448.836649300414
2060,11.357398185014725,-8711.746374391316,-10115.21778648569
2061,11.359932128012181,-8869.587109144064,-8303.92950878373
2062,11.364437579989433,-8791.67945178068,-9293.004065394016
2063,11.371903334975242,-8808.538431032679,-9052.959203063861
2064,11.376935742020606,-8816.936356643531,-9394.9797051649
2065,11.382697610020637,-8640.343343691673,-8808.172402282473
2066,11.385275228977203,-8557.46046497617,-8698.863049722686
2067,11.389725091993808,-8724.916324672802,-9999.350251388149
2068,11.399360365986825,-8716.920521268936,-8991.12671592515
2069,11.402761188030244,-8858.803069594169,-9666.973134179527
2070,11.409429831027985,-8903.94094750184,-9223.430233513582
2071,11.414169825017453,-8893.711440785908,-8823.601939263728
2072,11.41858695602417,-8780.697574132868,-8933.403935114598
2073,11.426191860020161,-8673.4550344279,-9416.654914021632
2074,11.428863649010658,-8739.832757084312,-8813.109529344323
2075,11.434020763993264,-8722.780304310632,-8622.5297942041
2076,11.438375171005726,-8884.31569463315,-9187.192305568436
2077,11.44527235800028,-8612.516949131463,-9184.9231501351
2078,11.448499756991863,-8592.147245324197,-8957.878294797845
2079,11.45288148200512,-8792.7558700574,-9234.869127146263
2080,11.459932074010371,-8866.710159200018,-9099.920691112624
2081,11.468264017999172,-8891.842232068018,-8536.053334047987
2082,11.471169897973537,-9035.275844456488,-9097.038783525064
2083,11.476477653980256,-8934.202425831027,-8073.956794349856
2084,11.483487483024597,-8785.923165144251,-8256.34729382955
2085,11.486043590009212,-8791.721121872855,-8809.563020488362
2086,11.493525076985359,-8764.479378359312,-9148.92790289225
2087,11.49871025800705,-8914.415656817358,-8896.395238111982
2088,11.501857016980647,-8812.691578428316,-9893.727251113756
2089,11.511439144015313,-8937.885647536656,-9181.060505866737
2090,11.515694490015507,-8930.116326982761,-9150.559204867266
2091,11.520362681984901,-8930.033946983189,-8738.436863565084
2092,11.52476237398386,-8986.836682731919,-8828.022480064843
2093,11.53257755202055,-8923.554530677782,-8857.068705037977
2094,11.537637853980064,-8800.651321263753,-8961.766464830385
2095,11.541141503989696,-8729.563389529601,-8980.8270110837
2096,11.547596333980561,-8772.755297141826,-9540.912792204752
2097,11.555724111020565,-8810.943172787596,-8696.094077306048
2098,11.561437143027783,-8783.114363462171,-8501.653398839857
2099,11.566482388019562,-8695.29640219036,-9452.67621075289
2100,11.569650647997856,-8691.808708637425,-8742.889183710644
2101,11.576423964977264,-8788.33224379406,-8542.336459518812
2102,11.579053887009621,-8836.599462175303,-8051.467530506835
2103,11.58645168799162,-8752.018371321123,-9476.50087729483
2104,11.59138796901703,-8678.82799730468,-8952.153077036837
2105,11.594542423009873,-8786.733987021948,-9031.852518916987
2106,11.599031966984272,-8640.383743594903,-9182.807966333205
2107,11.603363738000393,-8859.092866179892,-8839.358665419288
2108,11.612397029995918,-8792.740876365344,-9643.52247811412
2109,11.61571349298954,-8810.618363917862,-9705.190614822124
2110,11.621147592008114,-8907.000703509446,-9119.568881099121
2111,11.62860788500309,-8718.688884750074,-8402.945641601984
2112,11.635412092030048,-8765.575749732618,-8627.917222909375
2113,11.642261623978614,-8928.722745675117,-9708.523711499258
2114,11.645052565991879,-8639.048399149286,-8687.025092941361
2115,11.650845339000226,-8747.586262104094,-8356.760797507468
2116,11.657877475976944,-8744.673432999973,-8916.98247456662
2117,11.660541972994805,-8631.8785192481,-8725.427539567772
2118,11.666250303983688,-8836.405897181126,-8337.131212228242
2119,11.673212903022765,-8766.786341443825,-8840.192167001167
2120,11.679419044017791,-8634.793314054688,-8654.970082221582
2121,11.682009974002838,-8788.397679582631,-8915.392000112482
2122,11.68872686702013,-8585.115857995264,-8582.759921441024
2123,11.69422095900774,-8755.88098722187,-9366.233275311022
2124,11.696854743003845,-8711.356681450945,-8882.066746236704
2125,11.701812292993068,-8877.372967584253,-9003.021511872714
2126,11.708555359005928,-8742.859259425515,-8770.634195984921
2127,11.714351899027825,-8714.280041935042,-9393.52737466089
2128,11.71938809800148,-8904.016545338254,-9396.143734285326
2129,11.721978780031204,-8720.104191566345,-8842.506669733804
2130,11.729515543997287,-8686.755451117297,-8222.802847959212
2131,11.734598196983338,-8690.981942137458,-8850.755419733941
2132,11.737166083991527,-8698.939720656905,-9161.7334360138
2133,11.744895762979985,-8782.81824674527,-8462.912775433006
2134,11.748934376001358,-8705.226692891361,-8725.31984793251
2135,11.755375948011876,-8695.073122458718,-8819.543096530386
2136,11.760128368973731,-8720.235382756226,-9673.691311896438
2137,11.764597141027451,-8750.03074197909,-8364.960374021768
2138,11.77205745601654,-8901.76402912021,-8805.456146533954
2139,11.77468898898363,-8665.561091271096,-9297.94045684733
2140,11.779780583024024,-8716.121632784407,-9857.198394404062
2141,11.784263940989971,-8798.475169666151,-9387.129786745912
2142,11.788666857004166,-8713.195610583876,-8829.706702937878
2143,11.793581990003586,-8866.777785916032,-8379.371641451913
2144,11.798083553016186,-8714.111397752242,-8709.828234178813
2145,11.802511137008667,-8903.916699124184,-8157.58062730823
2146,11.807324497997762,-8933.459461357124,-8530.977096221628
2147,11.81194357597828,-8812.947187426566,-8553.546531411563
2148,11.819550580978394,-8768.41759269753,-8645.552711758079
2149,11.822178176999092,-8736.608880639507,-8550.146932730482
2150,11.829521872997283,-8664.673124329685,-8988.194702910478
2151,11.834524290978909,-8779.234659890635,-8152.908382609269
2152,11.839549014985561,-8860.706261374587,-8416.651771409299
2153,11.842898368000984,-8684.635069411173,-8819.203553801866
2154,11.849838204979896,-8847.352283828375,-8722.872728558677
2155,11.85580478900671,-8773.619195236473,-8613.441223514144
2156,11.860828225016594,-8792.198409438995,-9368.430976706566
2157,11.863573433995247,-8769.4848984075,-8458.470434780755
2158,11.86899806702137,-8798.88333231354,-8953.998869813971
2159,11.873430240988732,-8835.243995775727,-8521.492655274602
2160,11.878261412978173,-8933.621811313238,-8789.100637763437
2161,11.883639441013337,-8895.419172853351,-9410.276654529065
2162,11.890568463981152,-8819.565778948812,-8319.131240726596
2163,11.893742078006268,-8798.973991727828,-8641.665111319156
2164,11.89838363403082,-8590.866569662006,-9000.263533987067
2165,11.905958373010158,-8628.672891950615,-8754.526554416527
2166,11.910925606012345,-8620.965561484225,-9174.974973771737
2167,11.913526111006737,-8856.874188210744,-8391.31163061407
2168,11.920975417017937,-8791.74680627615,-9307.896057661734
2169,11.925899254977702,-8679.38287586066,-8208.547461218372
2170,11.928551393032073,-8797.488822945163,-8226.81518366501
2171,11.935997533977032,-8749.629908929473,-8676.377829584148
2172,11.938539626002312,-8796.358274894992,-8180.596740276099
2173,11.946285524010658,-8682.636376617193,-8875.142763878994
2174,11.95253870099783,-8764.078365843081,-8571.995347657077
2175,11.958978635013104,-8697.356702674308,-8264.296388046278
2176,11.96154908299446,-8693.555566663716,-9223.427268461013
2177,11.968616433978081,-8740.456636947956,-9057.869017458119
2178,11.97257247799635,-8734.922455142123,-8188.6839597565095
2179,11.979378057003021,-8752.625288084142,-8351.404346271062
2180,11.983213581979275,-8757.580795494221,-9044.150845068285
2181,11.987903436005116,-8786.424427779335,-8420.16855890792
2182,11.994786454975605,-8648.503995132152,-8518.526430423366
2183,11.998089245975018,-8609.246908312856,-8655.41922244404
2184,12.002487833023071,-8597.139772313338,-9016.368385317113
2185,12.00731316101551,-8762.029834681987,-9384.874411020368
2186,12.011872985005379,-8790.295093021341,-8920.913558952221
2187,12.019019771993161,-8587.133039249578,-8754.350968694516
2188,12.024994437992573,-8716.06124164392,-8566.450613331634
2189,12.027838578999042,-8693.485150492568,-9104.380921887481
2190,12.036221428990364,-8761.00584323159,-9466.092535415837
2191,12.041140525996685,-8610.89399556074,-8542.531501381703
2192,12.043758708000183,-8489.466783225513,-8764.583762402355
2193,12.051290862977504,-8670.031403989791,-8464.057797303607
2194,12.05857073801756,-8684.478379522392,-8187.28780565578
2195,12.06256021797657,-8821.758127392462,-9299.962081458281
2196,12.069810208022595,-8808.384835251869,-8479.443200303554
2197,12.075482056975364,-8670.305216133114,-8713.739375200728
2198,12.078103118002415,-8791.079519830731,-9467.47745443194
2199,12.082775376021862,-8691.466932914982,-8390.541908210289
2200,12.09056536900997,-8572.030761720329,-9497.79202323437
2201,12.094791715979577,-8750.833808684878,-8832.79413053937
2202,12.10054868298769,-8685.337734023427,-8434.494333428953
2203,12.10869429898262,-8675.957695900659,-8701.000968408161
2204,12.11127165299654,-8628.34504153919,-9098.144202583095
2205,12.116409170031547,-8625.589566651122,-9161.287559291291
2206,12.123258195996284,-8619.96062181754,-7523.0039735258915
2207,12.125800239026546,-8652.177969506154,-8629.871069472867
2208,12.133306654989719,-8719.984490299441,-9020.558531555966
2209,12.135929673016072,-8709.932600818029,-8467.029005425436
2210,12.140907100975513,-8680.28582954887,-8705.690464330357
2211,12.147836027026177,-8677.385921074425,-8753.635854313572
2212,12.152850982010365,-8536.117429207645,-8401.943831800145
2213,12.158286391973496,-8583.091514391112,-9156.29304415888
2214,12.160981302022934,-8535.653729702633,-9111.732715620714
2215,12.168796585023403,-8585.595848952227,-8368.474652797751
2216,12.17367868900299,-8528.355217253826,-8634.407882657213
2217,12.179414143025875,-8719.141104985114,-8548.481957664877
2218,12.182074666023254,-8673.657275039319,-8084.680761506406
2219,12.186595898032188,-8732.69149452659,-8616.580353722944
2220,12.194595129013061,-8681.009347655863,-7681.799277405667
2221,12.199671190977096,-8650.017636274577,-8437.434223102235
2222,12.203275297999381,-8604.729132106402,-8509.975842183307
2223,12.207720784008503,-8718.44721366492,-8916.116999753887
2224,12.214600398004055,-8738.814041015125,-9056.70003310259
2225,12.220314016997815,-8734.241331359233,-7870.450616587054
2226,12.225281409025193,-8912.668473405176,-8750.80033884468
2227,12.231114407002925,-8720.069466354174,-9023.826253768977
2228,12.23532124698162,-8717.443189261114,-9356.217382122366
2229,12.241080959022046,-8588.050743971948,-8196.001139556647
2230,12.249755102992058,-8749.672835248832,-8021.068609074918
2231,12.254744464993477,-8763.885547322632,-7721.346629227862
2232,12.26079944998026,-8770.139414246829,-8330.419177301246
2233,12.2634742000103,-8660.904458398774,-8389.38915944717
2234,12.271799528002738,-8746.37482987109,-8193.430963656647
2235,12.274432307004929,-8692.25019372819,-8716.59559041172
2236,12.278921389997006,-8729.635249310752,-9351.615958585931
2237,12.286882215976716,-8836.607355437596,-8558.704384065726
2238,12.289442619025706,-8640.242206237623,-8957.078141078064
2239,12.293924431979656,-8823.275096461732,-8988.895490407345
2240,12.302821268022061,-8655.088912381747,-8711.496079548057
2241,12.309272733032703,-8515.243666402464,-8172.200826900529
2242,12.315189397990704,-8712.696551149684,-8710.456528005798
2243,12.317861249029637,-8618.856704516671,-8833.69294875729
2244,12.32224573802948,-8622.323200895566,-8898.618310585423
2245,12.327851691007615,-8718.73415539831,-8663.096547441495
2246,12.334809189975262,-8540.69855807968,-7937.440961428211
2247,12.340876236975193,-8633.118645477922,-8371.674906460803
2248,12.345865823984147,-8766.544484671746,-8025.948502876605
2249,12.35160691100359,-8740.331716817063,-8479.84421635493
2250,12.356667793989182,-8696.145951692495,-8995.52088204764
2251,12.362224748015404,-8695.331373833258,-8592.981403505473
2252,12.368543155014516,-8666.178445411178,-8314.794368975741
2253,12.372044350028037,-8689.454857450164,-9636.387276104519
2254,12.381379284977912,-8710.236655758228,-8343.024308557076
2255,12.384011413991452,-8583.061153798631,-9420.351291862182
2256,12.388608548998834,-8669.3071532228,-9161.491905841933
2257,12.396721179008484,-8625.628938539878,-8321.916725627
2258,12.399510666012764,-8384.817513421964,-9687.274866238815
2259,12.407241398990154,-8577.185386311434,-9348.025323164813
2260,12.409863054990769,-8594.430666745644,-9091.21847942525
2261,12.41435141903162,-8647.168963198956,-8960.468043609004
2262,12.42201221603155,-8687.130924849453,-7715.831636881721
2263,12.424677299976349,-8637.078013453787,-8764.406900114333
2264,12.432189155995847,-8895.828407086998,-8615.694027710804
2265,12.43729727101326,-8893.670384047588,-8662.54488129526
2266,12.44307458102703,-8667.049648044842,-9646.8208657434
2267,12.44807624000311,-8762.131330857048,-8308.92933849816
2268,12.450762920022012,-8813.230529259094,-8442.470539096203
2269,12.458993824005127,-8553.122355014666,-8834.694712510918
2270,12.463865216016769,-8645.30306755737,-8599.922017785615
2271,12.467975368976592,-8607.720766726867,-8640.6822563942
2272,12.474279704988003,-8588.90375048911,-7582.633782574235
2273,12.48254234099388,-8559.68216599739,-8109.486733351313
2274,12.488334905982018,-8642.867705454606,-7942.099054938522
2275,12.491492219030857,-8602.531184440833,-8460.42723523941
2276,12.500416778028011,-8647.437933639429,-8940.992052666803
2277,12.505581641018392,-8750.41522929397,-9907.92292396768
2278,12.511516999006272,-8708.998062400207,-8843.739084197972
2279,12.514113427996636,-8715.068373860497,-8959.140831738165
2280,12.518600059986115,-8699.692692492477,-8445.087574191422
2281,12.524391346991063,-8714.847222804232,-7717.873461256598
2282,12.531387618005276,-8775.791750355927,-8985.344941743087
2283,12.53405418497324,-8710.563660175185,-8257.345533362331
2284,12.539608642995358,-8667.15513794998,-8644.80325320229
2285,12.546699225008489,-8658.401675701498,-8803.31487865404
2286,12.549937830030919,-8508.740025717234,-9517.69654101036
2287,12.555425297021866,-8718.175737702635,-8207.19852840723
2288,12.560291491031647,-8837.650002444123,-8759.420205700766
2289,12.567857670009136,-8640.418641275279,-8847.107049629009
2290,12.570528765022754,-8765.867085166517,-7951.797673449299
2291,12.578094226002694,-8690.83440985263,-9279.773343507548
2292,12.583268406987191,-8563.890729884086,-8196.861754197686
2293,12.588889810979365,-8781.715153397927,-8644.630570770887
2294,12.591522490024566,-8602.85314270855,-8569.439286006509
2295,12.60124124699831,-8735.005598468415,-8864.984061304378
2296,12.608090413987636,-8680.173719915958,-8392.588515038131
2297,12.613379752993584,-8644.102995924566,-7431.627852531465
2298,12.619859095990657,-8688.465195954986,-8467.692849350791
2299,12.625052675008774,-8611.448326275893,-8850.82100362686
2300,12.631882547020911,-8867.868900321359,-8804.2054314179
2301,12.637539829015731,-8573.658475265594,-8666.169447143071
2302,12.64019730001688,-8642.458828419309,-8713.722644065134
2303,12.646051681995392,-8539.117959148887,-9135.0451875459
2304,12.653014164030552,-8665.106490769675,-8218.319415973656
2305,12.655600962996482,-8843.07438389081,-7855.2926151218035
2306,12.661955457031727,-8650.822663878917,-8621.185620887592
2307,12.668180087029935,-8657.500898685279,-8517.554523915966
2308,12.676674169003963,-8801.255900501796,-7870.848269957437
2309,12.679452953994273,-8495.026071658527,-9356.550275639382
2310,12.687057058990002,-8582.323097218657,-8154.905431211862
2311,12.692080268025398,-8651.451091338758,-9125.063394113904
2312,12.69719931101799,-8551.621724875858,-8306.309901110242
2313,12.700445369005203,-8548.241666119213,-8564.733141817185
2314,12.7048175740242,-8601.407990632171,-8862.6648487081
2315,12.709163655996322,-8563.950056172931,-7455.13042930638
2316,12.71427678400278,-8618.906564678538,-9406.846600740102
2317,12.718889352977277,-8698.385478967097,-9154.697182890437
2318,12.7263054869771,-8544.976914839232,-8050.62845388819
2319,12.73143626499176,-8502.602314564763,-8751.4660078491
2320,12.737095263004303,-8749.098822102318,-9594.223973749358
2321,12.739623269975185,-8653.651427010987,-8963.659348105963
2322,12.746456115007401,-8717.745574205695,-8349.456131499912
2323,12.752765833973884,-8805.566074336886,-8780.58976248607
2324,12.75771882301569,-8481.04695563276,-8030.1287717928435
2325,12.763288359999656,-8716.251469595292,-7646.793502926903
2326,12.77182363897562,-8692.897542686711,-8606.084693997573
2327,12.777125867009163,-8520.03693878473,-8309.837821159801
2328,12.782885657012462,-8767.055754676356,-8600.3912207197
2329,12.788085174977779,-8606.006313497455,-8410.08988312502
2330,12.793901067018508,-8535.872754770578,-7722.161909199724
2331,12.796487528979778,-8514.30414077074,-8900.072982788952
2332,12.801053366005421,-8795.397594755032,-7794.2917234637225
2333,12.811552042007447,-8689.335631180233,-8183.942041674267
2334,12.81764321398735,-8536.306425232136,-8556.055258795941
2335,12.821781145989895,-8587.481288768682,-8423.564878031104
2336,12.826387798011304,-8556.799339942923,-8154.9611086082705
2337,12.834402589023114,-8660.377584082487,-8810.711597491101
2338,12.839565186023712,-8662.686480733028,-8558.570228435663
2339,12.84478211402893,-8639.511407331009,-8670.641977727188
2340,12.848313521027565,-8640.659778018231,-9401.63201296022
2341,12.853201467990875,-8589.685947875518,-8064.1983324948305
2342,12.858573881983757,-8695.433779398441,-8472.020657713325
2343,12.864341122031211,-8674.898442375585,-8882.508978008116
2344,12.871308529019355,-8498.747929740497,-8527.749822034095
2345,12.875217494010926,-8492.487026610248,-9064.692258364774
2346,12.883809539973736,-8669.234502747566,-8699.479754307074
2347,12.886791998028755,-8752.270184230332,-8939.9301986833
2348,12.894636349976063,-8573.858844414015,-8077.027276498016
2349,12.899802151978015,-8604.502727214345,-8603.333390600184
2350,12.903059897005559,-8641.754765719134,-8451.131607969342
2351,12.909989027976989,-8628.413422559328,-8250.444780368609
2352,12.916153001010418,-8540.041486327293,-7791.791782379093
2353,12.921292980015277,-8785.202293371778,-8293.228632852022
2354,12.923918614029885,-8645.046937212333,-8187.674125410324
2355,12.931783423006534,-8623.850935049531,-8317.091655462871
2356,12.937262112021447,-8832.75612610666,-8177.391519901704
2357,12.943257802009583,-8629.060025416882,-8641.081321510514
2358,12.950555796027183,-8497.210727687481,-7875.559872680031
2359,12.957152795016766,-8677.533769405398,-8797.026806700778
2360,12.959737617015838,-8765.261222475603,-7544.946810822947
2361,12.964363218009472,-8677.797699293378,-8359.905025623171
2362,12.970395735025406,-9027.895674389287,-7666.758329422811
2363,12.974830264985561,-8568.926853128498,-7953.648725212136
2364,12.980415624022484,-8773.46597923094,-7763.426674522584
2365,12.990120755016804,-8768.24743078724,-8425.51610084282
2366,12.9927020829916,-8449.296444437427,-8627.563339566736
2367,13.000341413974763,-8771.395981748783,-8302.540968932719
2368,13.003017877995967,-8874.482372252503,-8388.250067256882
2369,13.0107094810009,-8830.070116225346,-8096.231698685158
2370,13.013384545981884,-8628.413333638244,-8161.131522415606
2371,13.020368404984474,-8673.562721222366,-9383.550115337794
2372,13.026045387029647,-8645.085988703062,-8990.094118183726
2373,13.028665228009224,-8483.249672144559,-7800.035811244158
2374,13.033227230012416,-8610.264442761985,-8315.365408491998
2375,13.038227418005466,-8491.737624479134,-7939.553213575941
2376,13.04259231299162,-8592.594764745616,-7619.557898558514
2377,13.04771860897541,-8605.331207126163,-8076.921582363009
2378,13.05469844597578,-8608.922284320004,-8402.84733407994
2379,13.057310711979866,-8532.74656669037,-7418.486106904859
2380,13.06559931999445,-8627.54974610083,-7753.68738406332
2381,13.071372304975986,-8619.64013405275,-7740.624361527991
2382,13.074695041000844,-8695.291203951843,-8477.792458654421
2383,13.0816224629879,-8548.581880434618,-8492.164127267999
2384,13.084309572994709,-8519.121186147691,-7527.515222639155
2385,13.089537369012833,-8569.257481994406,-8598.144385679618
2386,13.096386824011804,-8621.604036347268,-8186.9892407175785
2387,13.10231047898531,-8685.860754074445,-8618.207870322356
2388,13.1073451769948,-8624.279319500882,-7799.5058461368635
2389,13.112908699989319,-8570.3345555747,-8362.842724570124
2390,13.115608096003532,-8644.577886778272,-8749.394642152403
